"jointType","x","y","z","time"
13,-0.0244207084,-0.7164575,1.89317453,24
14,0.07289005,-0.9987857,1.957937,24
15,0.146485344,-1.03175366,1.88819885,24
16,0.104003035,-0.480531,2.041774,24
17,0.030829018,-0.754132748,1.92925215,24
18,0.126286119,-1.03514051,1.94936037,24
19,0.09201208,-1.10229278,1.93663251,24
20,0.0607471727,-0.0252411161,2.19480276,24
21,-0.168564633,-0.5690409,2.010523,24
22,-0.143388152,-0.507299542,2.00378585,24
23,0.3075038,-0.381503016,1.82960808,24
24,0.3210182,-0.41684,1.86750007,24
0,0.0455014557,-0.477678984,2.08574414,25
1,0.0562184826,-0.2172171,2.16255426,25
2,0.06680022,0.03692635,2.22750735,25
3,0.1116067,0.1551443,2.25130129,25
4,-0.0737683848,-0.0759155452,2.1876874,25
5,-0.151914865,-0.29536134,2.16460729,25
6,-0.179134324,-0.458851337,2.070592,25
7,-0.170172751,-0.504434943,2.03350472,25
8,0.2177265,-0.109380372,2.22219467,25
9,0.220285773,-0.29952246,2.1455977,25
10,0.281348556,-0.369005263,1.97464311,25
11,0.299685061,-0.3763495,1.90758276,25
12,-0.02135121,-0.459671319,2.05059075,25
13,-0.008693007,-0.7210296,1.89903212,25
14,0.0544500276,-1.01715052,1.9940834,25
15,0.163735747,-1.05185688,1.95392644,25
16,0.111058772,-0.48061955,2.0576365,25
17,0.0349232368,-0.7496178,1.93522227,25
18,0.123474069,-1.031737,1.95322418,25
19,0.0930958241,-1.09979153,1.94337761,25
20,0.06420915,-0.0258334763,2.21338177,25
21,-0.166952759,-0.567056954,2.00504971,25
22,-0.137891442,-0.5100622,2.010609,25
23,0.3210109,-0.382292151,1.85625517,25
24,0.312407672,-0.407886058,1.90707493,25
0,0.0421949662,-0.47681126,2.07475114,26
1,0.0520076044,-0.215279,2.14727426,26
2,0.0609984361,0.03978407,2.20676064,26
3,0.1034214,0.160124555,2.21815681,26
4,-0.07849451,-0.07634587,2.17455053,26
5,-0.144929275,-0.298613429,2.15647769,26
6,-0.172163621,-0.460791558,2.06044221,26
7,-0.167755529,-0.5095327,2.021291,26
8,0.2095249,-0.102408923,2.18525815,26
9,0.218329057,-0.296620458,2.1309185,26
10,0.2842667,-0.363566,1.9610517,26
11,0.300293684,-0.3707946,1.88657534,26
12,-0.0259048,-0.46130842,2.04083133,26
13,-0.0178512838,-0.680997,1.8967135,26
14,0.07916202,-0.9822324,1.943202,26
15,0.17092073,-1.04539871,1.90933,26
16,0.108986422,-0.477637261,2.04496574,26
17,0.03588871,-0.7451469,1.92801571,26
18,0.12081746,-1.02948666,1.94796848,26
19,0.09145116,-1.096413,1.94379258,26
20,0.0588666871,-0.02319657,2.19410181,26
21,-0.1608676,-0.5757159,1.99480069,26
22,-0.136003211,-0.5110358,1.99579883,26
23,0.318875551,-0.376969337,1.83249164,26
24,0.3143282,-0.4010871,1.88568687,26
0,0.03117762,-0.477048159,2.06200075,27
1,0.0402906165,-0.215177223,2.135791,27
2,0.04810435,0.04010671,2.19647884,27
3,0.08972425,0.161524862,2.20465612,27
4,-0.08934132,-0.07683585,2.165243,27
5,-0.1536761,-0.3020397,2.14655066,27
6,-0.177090257,-0.465124935,2.051419,27
7,-0.174948424,-0.515168846,2.01974964,27
8,0.197715446,-0.101390086,2.1723268,27
9,0.2103179,-0.296874523,2.11453176,27
10,0.276122451,-0.362768143,1.94430757,27
11,0.288610458,-0.370846331,1.879162,27
12,-0.0370296054,-0.463031322,2.02802324,27
13,-0.0234954413,-0.700930059,1.87876511,27
14,0.0526679456,-0.9944202,1.97315383,27
15,0.08830178,-1.06547093,1.89500213,27
16,0.0984191149,-0.4763842,2.03217769,27
17,0.0331135467,-0.7417346,1.91815031,27
18,0.126604289,-1.02509129,1.946383,27
19,0.107107475,-1.09782076,1.92476273,27
20,0.0463378653,-0.0229222327,2.18352413,27
21,-0.170438,-0.5807053,1.99544251,27
22,-0.148236647,-0.5096481,1.9899826,27
23,0.3095909,-0.376838148,1.82544065,27
24,0.3055312,-0.402716964,1.87581813,27
0,0.0312815979,-0.476868838,2.063084,28
1,0.0403473452,-0.216268271,2.13880467,28
2,0.048021324,0.0375773236,2.20294833,28
3,0.08898498,0.159834534,2.215181,28
4,-0.09010251,-0.07729559,2.16906548,28
5,-0.15556176,-0.302510679,2.149684,28
6,-0.181733385,-0.466022819,2.05644178,28
7,-0.1777921,-0.5129945,2.01785254,28
8,0.197523043,-0.102709353,2.17868257,28
9,0.2078873,-0.2999952,2.11983752,28
10,0.277109116,-0.363810062,1.95031977,28
11,0.293426365,-0.370152235,1.8839823,28
12,-0.03688547,-0.462484539,2.02981615,28
13,-0.0243977271,-0.7008198,1.88266981,28
14,0.132460788,-0.9471752,1.91318488,28
15,0.183249429,-0.968391061,1.80075693,28
16,0.0985062346,-0.47644788,2.032839,28
17,0.03282821,-0.744756043,1.91777468,28
18,0.126781225,-1.024541,1.94579971,28
19,0.102279589,-1.09571445,1.92811048,28
20,0.04624211,-0.0250921976,2.18903661,28
21,-0.174376816,-0.5765541,1.99358726,28
22,-0.147003353,-0.5118229,1.992792,28
23,0.312053978,-0.376054674,1.83176219,28
24,0.313779771,-0.398245215,1.8755002,28
0,0.0263270773,-0.4806787,2.07263565,29
1,0.03328836,-0.220260248,2.14749837,29
2,0.0398829952,0.033553,2.21008945,29
3,0.08145462,0.15662992,2.228865,29
4,-0.097690694,-0.08297492,2.18393016,29
5,-0.163420275,-0.311263531,2.16412044,29
6,-0.188618913,-0.474980533,2.07126641,29
7,-0.177476466,-0.5288117,2.038335,29
8,0.188907892,-0.1045468,2.18536258,29
9,0.206585333,-0.296480745,2.12632585,29
10,0.270909071,-0.36601907,1.957247,29
11,0.289658248,-0.368706018,1.89526927,29
12,-0.04196867,-0.4676527,2.04017353,29
13,-0.0355534926,-0.708334565,1.88685942,29
14,0.0446391962,-1.00135469,1.97970593,29
15,0.04296826,-1.07599556,1.94202757,29
16,0.09378476,-0.4791053,2.0417304,29
17,0.02892602,-0.747681,1.92187858,29
18,0.1267333,-1.02556038,1.94699442,29
19,0.111808226,-1.09904027,1.91233861,29
20,0.0383070372,-0.02909996,2.19660783,29
21,-0.173861161,-0.586602867,2.01140285,29
22,-0.149455726,-0.52442205,2.00765276,29
23,0.309400439,-0.373349845,1.84228492,29
24,0.31895107,-0.3992606,1.88625,29
0,0.0288546439,-0.484119266,2.0873704,30
1,0.0346240252,-0.224483192,2.16380954,30
2,0.0400787741,0.0287868921,2.227908,30
3,0.08052974,0.152268261,2.24020743,30
4,-0.09613026,-0.08828589,2.20045352,30
5,-0.159175932,-0.313270241,2.18131185,30
6,-0.1809057,-0.476826817,2.08739829,30
7,-0.175774425,-0.52635324,2.055018,30
8,0.190665811,-0.108662471,2.210954,30
9,0.210953638,-0.299310148,2.14200926,30
10,0.274384677,-0.3713148,1.97381234,30
11,0.295306265,-0.37421006,1.91587293,30
12,-0.0394538343,-0.470698029,2.054009,30
13,-0.0268093273,-0.7076091,1.90028667,30
14,0.0533574373,-1.0035255,1.984991,30
15,0.09041311,-1.06998038,1.90077651,30
16,0.09625308,-0.482897341,2.05740142,30
17,0.0307986755,-0.749626756,1.93168485,30
18,0.126348272,-1.02511656,1.95023441,30
19,0.10645742,-1.09686422,1.93599415,30
20,0.03876394,-0.0337610729,2.214045,30
21,-0.17177774,-0.59175843,2.02713346,30
22,-0.153461,-0.5178993,2.02503443,30
23,0.315688759,-0.380111575,1.8683269,30
24,0.309627265,-0.4027946,1.91034961,30
0,0.0321368948,-0.483202755,2.08216882,31
1,0.03937799,-0.22333467,2.16201258,31
2,0.0465938151,0.0301988665,2.22877026,31
3,0.09022458,0.150769919,2.24263835,31
4,-0.08816964,-0.08678163,2.19417214,31
5,-0.159034714,-0.3099037,2.173584,31
6,-0.183274969,-0.472510278,2.0786984,31
7,-0.1794251,-0.518963158,2.0376265,31
8,0.194203615,-0.112763479,2.205725,31
9,0.211363226,-0.303421468,2.13845062,31
10,0.279016346,-0.375169247,1.97200775,31
11,0.300110221,-0.3767949,1.9146744,31
12,-0.03610533,-0.468968123,2.04797745,31
13,-0.02229045,-0.709560931,1.89182138,31
14,0.05363096,-1.00450885,1.98245931,31
15,0.114898026,-0.9576361,1.88126278,31
16,0.0994058847,-0.482598275,2.052642,31
17,0.0310596861,-0.748454332,1.92918289,31
18,0.124477722,-1.024553,1.95038235,31
19,0.159652457,-1.05766606,1.836181,31
20,0.0448054932,-0.0324160457,2.21429038,31
21,-0.173987642,-0.584664464,2.010187,31
22,-0.147207409,-0.523165047,2.01625586,31
23,0.321619,-0.382430851,1.85974026,31
24,0.279661864,-0.3999969,1.929625,31
0,0.0321675837,-0.477812082,2.06552267,32
1,0.03867115,-0.216732025,2.143562,32
2,0.0447598659,0.0378622,2.20855618,32
3,0.0877355039,0.157656029,2.22377157,32
4,-0.09372643,-0.07849645,2.17519927,32
5,-0.163483128,-0.3032939,2.15156651,32
6,-0.188589588,-0.4665707,2.0584178,32
7,-0.179044709,-0.512516141,2.01692557,32
8,0.195079952,-0.102889985,2.184213,32
9,0.210159332,-0.293915361,2.121827,32
10,0.284671456,-0.3628853,1.95735168,32
11,0.3059221,-0.367739975,1.89608109,32
12,-0.03573497,-0.4635191,2.030585,32
13,-0.0275734961,-0.7092116,1.87972891,32
14,0.0515777469,-1.00183022,1.97465408,32
15,0.08951692,-1.073139,1.8990854,32
16,0.09904675,-0.47734493,2.036717,32
17,0.029496029,-0.7452147,1.91736841,32
18,0.125769064,-1.02121043,1.940616,32
19,0.107712746,-1.0941354,1.91894245,32
20,0.0433193557,-0.0250003,2.194532,32
21,-0.174493909,-0.575853,1.990336,32
22,-0.14548178,-0.516546369,1.99738908,32
23,0.330680072,-0.371680856,1.84017622,32
24,0.312102,-0.397687167,1.90421224,32
0,0.0242661946,-0.478570938,2.06349421,33
1,0.0307206884,-0.217034847,2.1384604,33
2,0.0361687653,0.0380188935,2.20035863,33
3,0.08038238,0.159342408,2.2151,33
4,-0.100094944,-0.08057889,2.17314339,33
5,-0.165458545,-0.306957334,2.15071177,33
6,-0.1886062,-0.471533239,2.05985951,33
7,-0.1825872,-0.51904434,2.02925229,33
8,0.187797,-0.103780851,2.17647529,33
9,0.203468427,-0.295519859,2.11976624,33
10,0.282077432,-0.36592266,1.9581008,33
11,0.299190372,-0.369924068,1.89816,33
12,-0.0441203639,-0.464213639,2.02918482,33
13,-0.03277734,-0.707066536,1.87704158,33
14,0.0462340526,-0.99878484,1.97452521,33
15,0.08231037,-1.071705,1.90026319,33
16,0.0917312056,-0.478271931,2.034373,33
17,0.0266788416,-0.7438054,1.91503453,33
18,0.124946639,-1.02203572,1.94187176,33
19,0.103612848,-1.09447992,1.91687965,33
20,0.0348970555,-0.0249637663,2.187118,33
21,-0.175363451,-0.5839019,1.99890423,33
22,-0.155132025,-0.5155488,1.99817967,33
23,0.322309017,-0.373038,1.84027672,33
24,0.308740556,-0.399367,1.89678323,33
0,0.0192030482,-0.480552763,2.08085871,34
1,0.0195424538,-0.220270917,2.15284467,34
2,0.0195171032,0.0334561542,2.21252513,34
3,0.0505084842,0.159241155,2.228074,34
4,-0.118827961,-0.08996091,2.19183755,34
5,-0.1643433,-0.318235338,2.17204,34
6,-0.181179225,-0.4833588,2.080954,34
7,-0.17426914,-0.535298467,2.04875851,34
8,0.172865972,-0.09781697,2.18542862,34
9,0.188182324,-0.2982682,2.14185572,34
10,0.277396917,-0.355721146,1.98059678,34
11,0.300986558,-0.362746835,1.91304731,34
12,-0.04993486,-0.469145268,2.04935932,34
13,-0.0343902633,-0.6849666,1.901768,34
14,0.0498716,-0.983533263,1.97544992,34
15,0.07987626,-1.04733682,1.88336039,34
16,0.087765716,-0.477410972,2.04890633,34
17,0.0273432061,-0.742351651,1.92091227,34
18,0.124469727,-1.02377439,1.94818544,34
19,0.101789244,-1.09578919,1.92579293,34
20,0.0195796862,-0.0291744657,2.19978452,34
21,-0.1667574,-0.60262686,2.02824688,34
22,-0.143499553,-0.535812557,2.01886463,34
23,0.324189484,-0.368720055,1.86438489,34
24,0.322596848,-0.393323481,1.9162426,34
0,-0.008037832,-0.4818359,2.11042857,35
1,-0.0017540867,-0.219145238,2.17907929,35
2,0.004054916,0.0368663035,2.235435,35
3,0.0288859457,0.1634587,2.26730442,35
4,-0.127805561,-0.08961682,2.22403836,35
5,-0.167148635,-0.3286143,2.219587,35
6,-0.1928142,-0.4985989,2.14231229,35
7,-0.189136535,-0.5385349,2.12511444,35
8,0.156453922,-0.0867344,2.18960142,35
9,0.195201814,-0.2892502,2.14794421,35
10,0.265233219,-0.349835753,1.978116,35
11,0.272396266,-0.357706666,1.90171254,35
12,-0.07603075,-0.474592149,2.09016252,35
13,-0.07005214,-0.7160525,1.88814831,35
14,-0.08545618,-0.9820646,1.9044311,35
15,-0.07608273,-1.05108011,1.84540057,35
16,0.06020346,-0.474766,2.067591,35
17,0.050541658,-0.767331064,1.991446,35
18,0.0424659662,-1.01929331,1.99152517,35
19,0.02706123,-1.052682,1.87070966,35
20,0.00266932067,-0.0263174083,2.223495,35
21,-0.190877542,-0.608263433,2.100407,35
22,-0.153361559,-0.5410784,2.08954549,35
23,0.28792122,-0.369247019,1.85766256,35
24,0.299542844,-0.390529335,1.87744462,35
0,-0.08615312,-0.493528157,2.14496517,36
1,-0.09827221,-0.223593563,2.21686459,36
2,-0.110194333,0.0397799648,2.27695751,36
3,-0.07553798,0.15911144,2.314849,36
4,-0.234760612,-0.08652437,2.24105716,36
5,-0.297221,-0.3254837,2.22406673,36
6,-0.3167675,-0.490981251,2.13465023,36
7,-0.311614722,-0.5338464,2.091805,36
8,0.0504770577,-0.09670898,2.24189615,36
9,0.07372645,-0.29222703,2.180591,36
10,0.1485419,-0.352333158,2.01250768,36
11,0.160849229,-0.3627191,1.94578838,36
12,-0.150302932,-0.4865466,2.10998535,36
13,-0.117309265,-0.8092415,2.08277822,36
14,-0.0766750053,-1.10046685,2.088874,36
15,-0.0626481548,-1.13470638,1.96860921,36
16,-0.0200662836,-0.485927552,2.116623,36
17,-0.0167661477,-0.7776379,1.99497175,36
18,0.026949076,-1.0277859,1.97640872,36
19,0.04049915,-1.05063581,1.85091615,36
20,-0.107313752,-0.0252705086,2.26408243,36
21,-0.306358427,-0.6027855,2.06787562,36
22,-0.278431356,-0.53862536,2.07025957,36
23,0.181043178,-0.36847055,1.90208626,36
24,0.18978709,-0.389679343,1.92488885,36
0,-0.12021628,-0.488653481,2.156414,37
1,-0.1251267,-0.227647,2.2273078,37
2,-0.130860254,0.0267116036,2.28590775,37
3,-0.106941372,0.154190853,2.31579542,37
4,-0.259743065,-0.09214547,2.259058,37
5,-0.314874679,-0.328830779,2.241553,37
6,-0.332877338,-0.496274233,2.15585446,37
7,-0.3220113,-0.5461427,2.12121129,37
8,0.0271924548,-0.103069842,2.25715637,37
9,0.0755481,-0.29552722,2.21477556,37
10,0.169155508,-0.382471532,2.07088828,37
11,0.198434308,-0.393525928,1.99434423,37
12,-0.187559336,-0.480469644,2.12393785,37
13,-0.207915574,-0.7571946,2.193454,37
14,-0.0994918644,-1.0513624,2.10642219,37
15,-0.101417989,-1.01938343,1.95843172,37
16,-0.0501939319,-0.482162178,2.12595987,37
17,-0.106432892,-0.724242866,1.99527824,37
18,-0.100437775,-0.9850275,1.90323246,37
19,-0.09736973,-0.985254169,1.77093327,37
20,-0.1294243,-0.0360189229,2.27348,37
21,-0.320368975,-0.6124662,2.10026026,37
22,-0.292149633,-0.5491966,2.09456277,37
23,0.2205318,-0.409681261,1.950141,37
24,0.167654052,-0.386534184,1.98063636,37
0,-0.0506949537,-0.5013766,2.15852284,38
1,-0.0577328876,-0.2334345,2.22454453,38
2,-0.06420137,0.0282193162,2.27789235,38
3,-0.05111377,0.1564098,2.308909,38
4,-0.201628715,-0.0943920761,2.25924158,38
5,-0.24610807,-0.324182659,2.237414,38
6,-0.280767232,-0.4909648,2.1560297,38
7,-0.264283925,-0.5336258,2.10869527,38
8,0.09193718,-0.09595664,2.234222,38
9,0.159793377,-0.28736043,2.18078852,38
10,0.25610742,-0.367570281,2.03471661,38
11,0.292133838,-0.38049823,1.9578197,38
12,-0.115379117,-0.497694552,2.127284,38
13,-0.09975973,-0.825175166,2.10734,38
14,-0.0671612844,-1.11655307,2.11288261,38
15,-0.0698992237,-1.13420677,2.00160027,38
16,0.0155357113,-0.4903133,2.1262095,38
17,0.0422779433,-0.804268241,2.04169822,38
18,0.0645929053,-1.08847213,2.06003523,38
19,0.06231408,-1.12977254,1.94303489,38
20,-0.06266911,-0.0364253,2.26675725,38
21,-0.267347872,-0.602968,2.0784626,38
22,-0.234573245,-0.549171746,2.0878,38
23,0.313684553,-0.398281872,1.9151907,38
24,0.2584975,-0.370366424,1.939413,38
0,0.04842713,-0.491675973,2.14427543,39
1,0.0576403923,-0.221668467,2.20764637,39
2,0.06624928,0.0422330946,2.25810528,39
3,0.105202787,0.163857281,2.28581715,39
4,-0.0597009063,-0.0789281353,2.22833276,39
5,-0.126663029,-0.305984229,2.2114265,39
6,-0.161755785,-0.465565443,2.11490774,39
7,-0.162554041,-0.505223036,2.080521,39
8,0.22061637,-0.100943439,2.220005,39
9,0.270792127,-0.287553072,2.16175771,39
10,0.352207065,-0.355383664,2.0004735,39
11,0.3642442,-0.363309264,1.91666925,39
12,-0.0186457243,-0.4803196,2.11575079,39
13,-0.04110749,-0.7925011,2.03598237,39
14,-0.0506258719,-1.07594383,2.039397,39
15,-0.0434203334,-1.14363217,1.97751486,39
16,0.114036217,-0.488457769,2.10919547,39
17,0.09615457,-0.804065347,2.06366086,39
18,0.07310559,-1.10358381,2.1136272,39
19,0.07136931,-1.12246728,2.002616,39
20,0.06418204,-0.0230004732,2.24770975,39
21,-0.167074874,-0.575536,2.04432869,39
22,-0.109727457,-0.5063464,2.0852,39
23,0.3828303,-0.374456018,1.87156463,39
24,0.3301372,-0.348081648,1.90730762,39
0,-0.0495132729,-0.4981411,2.14038181,40
1,-0.06021188,-0.230461761,2.20496964,40
2,-0.07087895,0.0309425164,2.2572577,40
3,-0.052538123,0.161303923,2.27919078,40
4,-0.212240368,-0.08939232,2.24353576,40
5,-0.251336,-0.3194343,2.20950127,40
6,-0.2791167,-0.483744323,2.11960769,40
7,-0.277715445,-0.527914941,2.08810163,40
8,0.08103835,-0.09143926,2.20381832,40
9,0.144049317,-0.281815559,2.119847,40
10,0.193944454,-0.398723155,1.97538626,40
11,0.209163815,-0.433563977,1.91179657,40
12,-0.114672065,-0.493517756,2.10850358,40
13,-0.09661083,-0.821268141,2.081364,40
14,-0.06853899,-1.07482207,2.044593,40
15,-0.0615242757,-1.11900032,1.94949949,40
16,0.0170982648,-0.488054544,2.10885644,40
17,0.0480736345,-0.7949431,2.01637149,40
18,0.06603036,-1.06145787,2.0383327,40
19,0.0578718968,-1.10570359,1.92328167,40
20,-0.06824531,-0.0336299948,2.24636579,40
21,-0.274076968,-0.59599,2.05602169,40
22,-0.248430729,-0.5307732,2.06283355,40
23,0.223781809,-0.459510416,1.868604,40
24,0.193033725,-0.418300539,1.88817859,40
0,-0.0131179458,-0.4932701,2.11871481,41
1,-0.0145650078,-0.224651664,2.1962893,41
2,-0.0156892259,0.0374685824,2.26112151,41
3,-0.00257894769,0.161322489,2.29831553,41
4,-0.158967108,-0.08440813,2.22962141,41
5,-0.200055391,-0.314522952,2.17605639,41
6,-0.226794466,-0.474813461,2.07781148,41
7,-0.217111573,-0.514793158,2.038095,41
8,0.123797528,-0.0867647156,2.19496536,41
9,0.170472354,-0.287882447,2.10438514,41
10,0.216989458,-0.400390834,1.95509,41
11,0.236213356,-0.430769563,1.88239229,41
12,-0.07835171,-0.487395167,2.08814025,41
13,-0.07009275,-0.7975667,2.03745747,41
14,-0.0649931058,-1.06503415,2.0346427,41
15,-0.07433006,-1.09807682,1.9133141,41
16,0.0525591671,-0.484237343,2.08543038,41
17,0.06006333,-0.8021267,2.034154,41
18,0.0739586949,-1.06567073,2.03964,41
19,0.0701704845,-1.13172746,1.9731884,41
20,-0.01544548,-0.027273247,2.24710822,41
21,-0.215439469,-0.5816205,2.00802636,41
22,-0.188757464,-0.519177,2.016047,41
23,0.250283748,-0.455785125,1.84109712,41
24,0.249565378,-0.476674467,1.86368763,41
0,0.00163493142,-0.4903968,2.10606813,42
1,0.00064016605,-0.221901283,2.1790278,42
2,-0.000190127961,0.0399148762,2.23886752,42
3,0.0197234582,0.165341675,2.2729528,42
4,-0.1379417,-0.0806156248,2.20507741,42
5,-0.180235058,-0.3111167,2.15630221,42
6,-0.202010453,-0.471904784,2.05749416,42
7,-0.193303987,-0.5115666,2.01701,42
8,0.143830761,-0.08488317,2.18157744,42
9,0.188967153,-0.29454577,2.094543,42
10,0.230759338,-0.4181048,1.95337629,42
11,0.2514667,-0.451673031,1.893938,42
12,-0.06369654,-0.483753055,2.07489347,42
13,-0.06220779,-0.7921139,2.03199363,42
14,-0.06187142,-1.06117475,2.03218341,42
15,-0.0687092543,-1.09485233,1.91094673,42
16,0.06696007,-0.482049018,2.07336688,42
17,0.0676807761,-0.801376164,2.02948141,42
18,0.07745616,-1.0634805,2.04084277,42
19,0.07209939,-1.10353911,1.92296076,42
20,1.243606e-05,-0.0247274656,2.22614455,42
21,-0.1890858,-0.579111457,1.98730636,42
22,-0.162133276,-0.5169801,1.98925,42
23,0.2664731,-0.481500983,1.8551985,42
24,0.273379683,-0.443645537,1.87847841,42
0,0.0117696719,-0.487351835,2.09350848,43
1,0.00702200364,-0.216321915,2.16681337,43
2,0.00253885519,0.04835107,2.2269206,43
3,0.0407331735,0.16850853,2.25989032,43
4,-0.127944425,-0.0757538453,2.177348,43
5,-0.178564027,-0.302179337,2.1384182,43
6,-0.196852,-0.462724239,2.03827834,43
7,-0.188076541,-0.5108116,1.994496,43
8,0.166344225,-0.09407579,2.19107223,43
9,0.19329007,-0.302584,2.099823,43
10,0.241395757,-0.443380147,1.97996879,43
11,0.268489361,-0.478561461,1.93331683,43
12,-0.05386069,-0.477752954,2.056527,43
13,-0.0533855222,-0.7914801,2.02185369,43
14,-0.0602652654,-1.05430174,2.02921319,43
15,-0.05488924,-1.09207261,1.90993524,43
16,0.07725693,-0.4818856,2.06600261,43
17,0.07011519,-0.7936173,2.0224998,43
18,0.07716158,-1.075591,2.04308176,43
19,0.06363866,-1.14399278,1.98470509,43
20,0.00365122315,-0.0170369,2.214126,43
21,-0.180075675,-0.574149847,1.96470618,43
22,-0.152653843,-0.5131167,1.97341728,43
23,0.282459021,-0.512724,1.89722478,43
24,0.291148454,-0.473521054,1.9195236,43
0,0.0195259061,-0.48965168,2.08878326,44
1,0.01741559,-0.222977519,2.16192675,44
2,0.0156639777,0.0368504822,2.222148,44
3,0.04412677,0.165144116,2.249072,44
4,-0.125308439,-0.07999916,2.1841197,44
5,-0.165710151,-0.306052059,2.137848,44
6,-0.182943881,-0.4658489,2.036189,44
7,-0.173437238,-0.5113785,2.00089812,44
8,0.167654961,-0.0924487,2.18170166,44
9,0.20835501,-0.30864504,2.10213733,44
10,0.260117531,-0.4505818,1.98555279,44
11,0.2854434,-0.483268142,1.92970264,44
12,-0.0465888456,-0.481136,2.05341434,44
13,-0.0519098565,-0.7943986,2.019162,44
14,-0.06012655,-1.06208134,2.02991772,44
15,-0.03932122,-1.12858319,1.97010171,44
16,0.0854444355,-0.483230144,2.06014013,44
17,0.0765300542,-0.7927509,2.01943517,44
18,0.07917433,-1.0665096,2.03679371,44
19,0.07989764,-1.10918379,1.92048144,44
20,0.0160849541,-0.0272905529,2.209302,44
21,-0.167784467,-0.5742121,1.96965647,44
22,-0.14195098,-0.512308359,1.97070825,44
23,0.301588863,-0.5214104,1.89626122,44
24,0.3150355,-0.484648645,1.91762507,44
0,0.0378845222,-0.489064157,2.09691215,45
1,0.0407088734,-0.21981056,2.169979,45
2,0.04388258,0.04288683,2.2301,45
3,0.08553186,0.1661255,2.256514,45
4,-0.08927493,-0.07852075,2.18978238,45
5,-0.142507255,-0.307811141,2.15439582,45
6,-0.163150057,-0.467966855,2.054092,45
7,-0.152716249,-0.514939964,2.02058244,45
8,0.198208973,-0.0947726,2.19107223,45
9,0.2333534,-0.3016721,2.09769177,45
10,0.269500315,-0.4466151,1.97866976,45
11,0.280694038,-0.4929243,1.93723083,45
12,-0.0290561467,-0.47905007,2.06346941,45
